"","sid","tid","token","lemma","xpos","Council","Period","BMP","term"
"2100",1,1,"Continue","continue","VB","UFL",2,"SF2: Evaluate streamflow augmentation via direct pumping from aquifers in order to support in-stream flows in dry periods","short-term"
"2101",1,3,"evaluate","evaluate","VB","UFL",2,"SF2: Evaluate streamflow augmentation via direct pumping from aquifers in order to support in-stream flows in dry periods","short-term"
"2102",2,1,"Identify","identify","VB","UFL",2,"SF2: Evaluate streamflow augmentation via direct pumping from aquifers in order to support in-stream flows in dry periods","short-term"
"2103",2,5,"support","support","VB","UFL",2,"SF2: Evaluate streamflow augmentation via direct pumping from aquifers in order to support in-stream flows in dry periods","short-term"
"2104",2,10,"is","be","VBZ","UFL",2,"SF2: Evaluate streamflow augmentation via direct pumping from aquifers in order to support in-stream flows in dry periods","short-term"
"2105",1,1,"Continue","continue","VB","UFL",2,"SF3: Replace surface
water withdrawals with
groundwater
withdrawals, where
feasible","short-term"
"2106",1,3,"evaluate","evaluate","VB","UFL",2,"SF3: Replace surface
water withdrawals with
groundwater
withdrawals, where
feasible","short-term"
"2107",2,1,"Identify","identify","VB","UFL",2,"SF3: Replace surface
water withdrawals with
groundwater
withdrawals, where
feasible","short-term"
"2108",1,1,"Encourage","encourage","VB","UFL",2,"SF4: Continue to evaluate the development of farm ponds in the Upper Flint Water Planning Region","short-term"
"2109",2,1,"Continue","continue","VB","UFL",2,"SF4: Continue to evaluate the development of farm ponds in the Upper Flint Water Planning Region","short-term"
"2110",2,3,"evaluate","evaluate","VB","UFL",2,"SF4: Continue to evaluate the development of farm ponds in the Upper Flint Water Planning Region","short-term"
"2111",3,1,"Evaluate","evaluate","VB","UFL",2,"SF4: Continue to evaluate the development of farm ponds in the Upper Flint Water Planning Region","short-term"
"2112",1,8,"opposed","oppose","VBN","UFL",2,"RM1: Restrict the development of new land application systems (LAS) for wastewater treatment","short-term"
"2113",1,13,"be","be","VB","UFL",2,"RM1: Restrict the development of new land application systems (LAS) for wastewater treatment","short-term"
"2114",1,14,"considered","consider","VBN","UFL",2,"RM1: Restrict the development of new land application systems (LAS) for wastewater treatment","short-term"
"2115",1,18,"expanding","expand","VBG","UFL",2,"RM1: Restrict the development of new land application systems (LAS) for wastewater treatment","short-term"
"2116",1,27,"going","go","VBG","UFL",2,"RM1: Restrict the development of new land application systems (LAS) for wastewater treatment","short-term"
"2117",1,1,"Implement","implement","VB","UFL",2,"WQ1: Improve enforcement of existing permits and regulations and implementation of existing plans and practices","short-term"
"2118",1,20,"Continue","continue","VB","UFL",2,"WQ1: Improve enforcement of existing permits and regulations and implementation of existing plans and practices","short-term"
"2119",1,2,"Revised","revise","VBD","UFL",2,"WQ2: Improve implementation of nonpoint source controls","short-term"
"2120",1,18,"going","go","VBG","UFL",2,"WQ2: Improve implementation of nonpoint source controls","short-term"
"2121",2,3,"develop","develop","VB","UFL",2,"WQ2: Improve implementation of nonpoint source controls","short-term"
"2122",2,9,"directed","direct","VBN","UFL",2,"WQ2: Improve implementation of nonpoint source controls","short-term"
"2123",3,1,"Continue","continue","VB","UFL",2,"WQ2: Improve implementation of nonpoint source controls","short-term"
"2124",3,4,"existing","exist","VBG","UFL",2,"WQ2: Improve implementation of nonpoint source controls","short-term"
"2125",3,14,"going","go","VBG","UFL",2,"WQ2: Improve implementation of nonpoint source controls","short-term"
"2126",1,1,"Establish","establish","VB","UFL",2,"WQ3: Increase education directed toward improving water quality","short-term"
"2127",1,7,"assist","assist","VB","UFL",2,"WQ3: Increase education directed toward improving water quality","short-term"
"2128",1,9,"educating","educate","VBG","UFL",2,"WQ3: Increase education directed toward improving water quality","short-term"
"2129",2,1,"Increase","increase","VB","UFL",2,"WQ3: Increase education directed toward improving water quality","short-term"
"2130",2,5,"related","relate","VBN","UFL",2,"WQ3: Increase education directed toward improving water quality","short-term"
"2131",2,13,"Continue","continue","VB","UFL",2,"WQ3: Increase education directed toward improving water quality","short-term"
"2132",2,19,"regarding","regard","VBG","UFL",2,"WQ3: Increase education directed toward improving water quality","short-term"
"2133",1,1,"Continue","continue","VB","UFL",2,"WQ4: Improve water quality monitoring and assessment","short-term"
"2134",1,3,"implement","implement","VB","UFL",2,"WQ4: Improve water quality monitoring and assessment","short-term"
"2135",1,11,"support","support","VB","UFL",2,"WQ4: Improve water quality monitoring and assessment","short-term"
"2136",1,20,"going","go","VBG","UFL",2,"WQ4: Improve water quality monitoring and assessment","short-term"
"2137",1,1,"Evaluate","evaluate","VB","UFL",2,"WQ5: Utilize technology to improve water quality management information","short-term"
"2138",1,3,"adopt","adopt","VB","UFL",2,"WQ5: Utilize technology to improve water quality management information","short-term"
"2139",1,17,"going","go","VBG","UFL",2,"WQ5: Utilize technology to improve water quality management information","short-term"
"2140",1,1,"Integrate","integrate","VB","UOC",2,"WQ-1. Encourage comprehensive land use planning","short-term"
"2141",1,3,"needed","need","VBN","UOC",2,"WQ-1. Encourage comprehensive land use planning","short-term"
"2142",1,1,"Implement","implement","VB","UOC",2,"WQ-10. Monitor longterm ambient trends","short-term"
"2143",3,2,"Utilize","utilize","VB","UOC",2,"WQ-10. Monitor longterm ambient trends","short-term"
"2144",3,11,"maximize","maximize","VB","UOC",2,"WQ-10. Monitor longterm ambient trends","short-term"
"2145",1,1,"Integrate","integrate","VB","UOC",2,"WQ-2. Encourage local government participation in construction erosion and sediment control","short-term"
"2146",1,15,"see","see","VB","UOC",2,"WQ-2. Encourage local government participation in construction erosion and sediment control","short-term"
"2147",2,1,"Consider","consider","VB","UOC",2,"WQ-2. Encourage local government participation in construction erosion and sediment control","short-term"
"2148",1,1,"Identify","identify","VB","UOC",2,"WQ-3. Encourage implementation of agricultural nutrient management programs","short-term"
"2149",1,4,"encourage","encourage","VB","UOC",2,"WQ-3. Encourage implementation of agricultural nutrient management programs","short-term"
"2150",2,4,"Implement","implement","VB","UOC",2,"WQ-3. Encourage implementation of agricultural nutrient management programs","short-term"
"2151",4,2,"Integrate","integrate","VB","UOC",2,"WQ-3. Encourage implementation of agricultural nutrient management programs","short-term"
"2152",4,12,"see","see","VB","UOC",2,"WQ-3. Encourage implementation of agricultural nutrient management programs","short-term"
"2153",1,1,"Expand","expand","VB","UOC",2,"WQ-4. Encourage  forestry management practices ","short-term"
"2154",1,10,"outlined","outline","VBN","UOC",2,"WQ-4. Encourage  forestry management practices ","short-term"
"2155",1,6,"needed","need","VBN","UOC",2,"WC-1 Encourage conservation pricing","short-term"
"2156",1,1,"Identify","identify","VB","UOC",2,"WC-2 Develop water conservation goals ","short-term"
"2157",1,11,"help","help","VB","UOC",2,"WC-2 Develop water conservation goals ","short-term"
"2158",1,14,"evaluate","evaluate","VB","UOC",2,"WC-2 Develop water conservation goals ","short-term"
"2159",1,19,"reducing","reduce","VBG","UOC",2,"WC-2 Develop water conservation goals ","short-term"
"2160",3,2,"Develop","develop","VB","UOC",2,"WC-2 Develop water conservation goals ","short-term"
"2161",3,5,"track","track","VB","UOC",2,"WC-2 Develop water conservation goals ","short-term"
"2162",1,1,"Implement","implement","VB","UOC",2,"WC-3 Encourage education and public awareness programs","short-term"
"2163",1,1,"Identify","identify","VB","UOC",2,"WC-4 Encourage variable rate agricultural irrigation systems","short-term"
"2164",1,4,"encourage","encourage","VB","UOC",2,"WC-4 Encourage variable rate agricultural irrigation systems","short-term"
"2165",2,4,"Implement","implement","VB","UOC",2,"WC-4 Encourage variable rate agricultural irrigation systems","short-term"
"2166",4,2,"Integrate","integrate","VB","UOC",2,"WC-4 Encourage variable rate agricultural irrigation systems","short-term"
"2167",4,4,"regarding","regard","VBG","UOC",2,"WC-4 Encourage variable rate agricultural irrigation systems","short-term"
"2168",4,20,"see","see","VB","UOC",2,"WC-4 Encourage variable rate agricultural irrigation systems","short-term"
"2169",1,1,"Develop","develop","VB","UOC",2,"WC-5 Encourage non-potable reuse","short-term"
"2170",1,5,"assess","assess","VB","UOC",2,"WC-5 Encourage non-potable reuse","short-term"
"2171",1,8,"serving","serve","VBG","UOC",2,"WC-5 Encourage non-potable reuse","short-term"
"2172",1,1,"Develop","develop","VB","UOC",2,"WC-6. Encourage retrofitting of rain sensor shut-off switches on irrigation systems","short-term"
"2173",2,7,"retrofitting","retrofit","VBG","UOC",2,"WC-6. Encourage retrofitting of rain sensor shut-off switches on irrigation systems","short-term"
"2174",2,9,"utilize","utilize","VB","UOC",2,"WC-6. Encourage retrofitting of rain sensor shut-off switches on irrigation systems","short-term"
"2175",2,14,"shut","shut","VBD","UOC",2,"WC-6. Encourage retrofitting of rain sensor shut-off switches on irrigation systems","short-term"
"2176",4,2,"Integrate","integrate","VB","UOC",2,"WC-6. Encourage retrofitting of rain sensor shut-off switches on irrigation systems","short-term"
"2177",4,4,"regarding","regard","VBG","UOC",2,"WC-6. Encourage retrofitting of rain sensor shut-off switches on irrigation systems","short-term"
"2178",4,20,"see","see","VB","UOC",2,"WC-6. Encourage retrofitting of rain sensor shut-off switches on irrigation systems","short-term"
"2179",1,1,"Develop","develop","VB","UOC",2,"WC-7 Encourage new car washes to recycle water","short-term"
"2180",1,9,"requiring","require","VBG","UOC",2,"WC-7 Encourage new car washes to recycle water","short-term"
"2181",1,16,"recycle","recycle","VB","UOC",2,"WC-7 Encourage new car washes to recycle water","short-term"
"2182",2,1,"Integrate","integrate","VB","UOC",2,"WC-7 Encourage new car washes to recycle water","short-term"
"2183",2,6,"existing","exist","VBG","UOC",2,"WC-7 Encourage new car washes to recycle water","short-term"
"2184",3,4,"Implement","implement","VB","UOC",2,"WC-7 Encourage new car washes to recycle water","short-term"
"2185",5,2,"Integrate","integrate","VB","UOC",2,"WC-7 Encourage new car washes to recycle water","short-term"
"2186",5,12,"see","see","VB","UOC",2,"WC-7 Encourage new car washes to recycle water","short-term"
"2187",1,1,"Implement","implement","VB","UOC",2,"WC-8 Encourage residential water audits","short-term"
"2188",1,10,"see","see","VB","UOC",2,"WC-8 Encourage residential water audits","short-term"
"2189",1,14,"encourage","encourage","VB","UOC",2,"WC-8 Encourage residential water audits","short-term"
"2190",1,18,"educate","educate","VB","UOC",2,"WC-8 Encourage residential water audits","short-term"
"2191",1,1,"Consider","consider","VB","UOC",2,"WC-9 Encourage certification of irrigation specialists","short-term"
"2192",1,2,"creating","create","VBG","UOC",2,"WC-9 Encourage certification of irrigation specialists","short-term"
"2193",3,2,"Develop","develop","VB","UOC",2,"WC-9 Encourage certification of irrigation specialists","short-term"
"2194",3,6,"regarding","regard","VBG","UOC",2,"WC-9 Encourage certification of irrigation specialists","short-term"
"2195",3,10,"using","use","VBG","UOC",2,"WC-9 Encourage certification of irrigation specialists","short-term"
"2196",3,12,"trained","train","VBN","UOC",2,"WC-9 Encourage certification of irrigation specialists","short-term"
"2197",3,14,"certified","certify","VBN","UOC",2,"WC-9 Encourage certification of irrigation specialists","short-term"
"2198",3,21,"increase","increase","VB","UOC",2,"WC-9 Encourage certification of irrigation specialists","short-term"
"2199",5,2,"Encourage","encourage","VB","UOC",2,"WC-9 Encourage certification of irrigation specialists","short-term"
"2200",5,14,"see","see","VB","UOC",2,"WC-9 Encourage certification of irrigation specialists","short-term"
"2201",1,1,"Implement","implement","VB","UOC",2,"WC-10 Encourage commercial water audits ","short-term"
"2202",1,11,"see","see","VB","UOC",2,"WC-10 Encourage commercial water audits ","short-term"
"2203",2,6,"promote","promote","VB","UOC",2,"WC-10 Encourage commercial water audits ","short-term"
"2204",1,1,"Evaluate","evaluate","VB","UOC",2,"WS-1. Expand existing reservoirs","short-term"
"2205",1,5,"existing","exist","VBG","UOC",2,"WS-1. Expand existing reservoirs","short-term"
"2206",2,4,"Identify","identify","VB","UOC",2,"WS-1. Expand existing reservoirs","short-term"
"2207",2,6,"evaluate","evaluate","VB","UOC",2,"WS-1. Expand existing reservoirs","short-term"
"2208",2,9,"retrofitting","retrofit","VBG","UOC",2,"WS-1. Expand existing reservoirs","short-term"
"2209",4,2,"Begin","begin","VB","UOC",2,"WS-1. Expand existing reservoirs","short-term"
"2210",4,5,"expanding","expand","VBG","UOC",2,"WS-1. Expand existing reservoirs","short-term"
"2211",4,6,"existing","exist","VBG","UOC",2,"WS-1. Expand existing reservoirs","short-term"
"2212",1,1,"Identify","identify","VB","UOC",2,"WS-2. Construct new
water supply
reservoirs ","short-term"
"2213",2,4,"Identify","identify","VB","UOC",2,"WS-2. Construct new
water supply
reservoirs ","short-term"
"2214",2,7,"create","create","VB","UOC",2,"WS-2. Construct new
water supply
reservoirs ","short-term"
"2215",3,4,"Begin","begin","VB","UOC",2,"WS-2. Construct new
water supply
reservoirs ","short-term"
"2216",3,5,"permitting","permit","VBG","UOC",2,"WS-2. Construct new
water supply
reservoirs ","short-term"
"2217",1,1,"Identify","identify","VB","UOC",2,"WS-3. Develop new groundwater wells","short-term"
"2218",2,4,"Begin","begin","VB","UOC",2,"WS-3. Develop new groundwater wells","short-term"
"2219",2,5,"permitting","permit","VBG","UOC",2,"WS-3. Develop new groundwater wells","short-term"
"2220",2,11,"construct","construct","VB","UOC",2,"WS-3. Develop new groundwater wells","short-term"
"2221",2,13,"needed","need","VBN","UOC",2,"WS-3. Develop new groundwater wells","short-term"
"2222",2,17,"allows","allow","VBZ","UOC",2,"WS-3. Develop new groundwater wells","short-term"
"2223",1,1,"Consider","consider","VB","UOC",2,"WS-4. Encourage development of water master plans with periodic update","short-term"
"2224",1,2,"developing","develop","VBG","UOC",2,"WS-4. Encourage development of water master plans with periodic update","short-term"
"2225",1,5,"revising","revise","VBG","UOC",2,"WS-4. Encourage development of water master plans with periodic update","short-term"
"2226",3,4,"Include","include","VBP","UOC",2,"WS-4. Encourage development of water master plans with periodic update","short-term"
"2227",4,4,"Include","include","VBP","UOC",2,"WS-4. Encourage development of water master plans with periodic update","short-term"
